,name,color,species,link
1707,snuffy398,Blue,Tonu,https://www.stuckpets.com/adopt/snuffy398
1708,Sophie4289,Blue,Tonu,https://www.stuckpets.com/adopt/Sophie4289
1709,spottedtonu,Blue,Tonu,https://www.stuckpets.com/adopt/spottedtonu
1710,TonuDarling,Blue,Tonu,https://www.stuckpets.com/adopt/TonuDarling
1711,Tonudeath,Blue,Tonu,https://www.stuckpets.com/adopt/Tonudeath
1712,TonuEarth,Blue,Tonu,https://www.stuckpets.com/adopt/TonuEarth
1713,Tonupaloma,Blue,Tonu,https://www.stuckpets.com/adopt/Tonupaloma
1714,Tonurhino,Blue,Tonu,https://www.stuckpets.com/adopt/Tonurhino
1715,Tonu_Bay,Blue,Tonu,https://www.stuckpets.com/adopt/Tonu_Bay
1716,Tony318,Blue,Tonu,https://www.stuckpets.com/adopt/Tony318
1717,tRoPiCaL_GiNo,Blue,Tonu,https://www.stuckpets.com/adopt/tRoPiCaL_GiNo
1718,Tropical__Rain,Blue,Tonu,https://www.stuckpets.com/adopt/Tropical__Rain
1719,twinkletoes_94,Blue,Tonu,https://www.stuckpets.com/adopt/twinkletoes_94
1720,Cloud_718,Green,Tonu,https://www.stuckpets.com/adopt/Cloud_718
1721,FOFO_ALEX,Green,Tonu,https://www.stuckpets.com/adopt/FOFO_ALEX
1722,Moppi_X3,Green,Tonu,https://www.stuckpets.com/adopt/Moppi_X3
1723,Spot_Baya,Green,Tonu,https://www.stuckpets.com/adopt/Spot_Baya
1724,star_tonu,Green,Tonu,https://www.stuckpets.com/adopt/star_tonu
1725,tonu589,Green,Tonu,https://www.stuckpets.com/adopt/tonu589
1726,tonubaby,Green,Tonu,https://www.stuckpets.com/adopt/tonubaby
1727,TonuDavid,Green,Tonu,https://www.stuckpets.com/adopt/TonuDavid
1728,Tonu_Card,Green,Tonu,https://www.stuckpets.com/adopt/Tonu_Card
1729,Tonu_Ranger,Green,Tonu,https://www.stuckpets.com/adopt/Tonu_Ranger
1730,tony346,Green,Tonu,https://www.stuckpets.com/adopt/tony346
1731,Tony439,Green,Tonu,https://www.stuckpets.com/adopt/Tony439
1732,LuciaTaylor,Red,Tonu,https://www.stuckpets.com/adopt/LuciaTaylor
1733,Special_Tonu_2012,Red,Tonu,https://www.stuckpets.com/adopt/Special_Tonu_2012
1734,Sugar_Princess_John,Red,Tonu,https://www.stuckpets.com/adopt/Sugar_Princess_John
1735,sunburnblue,Red,Tonu,https://www.stuckpets.com/adopt/sunburnblue
1736,tonu_bonita,Red,Tonu,https://www.stuckpets.com/adopt/tonu_bonita
1737,tonu_cherry,Red,Tonu,https://www.stuckpets.com/adopt/tonu_cherry
1738,snoopy_charly,Yellow,Tonu,https://www.stuckpets.com/adopt/snoopy_charly
1739,Sponge_Bob244,Yellow,Tonu,https://www.stuckpets.com/adopt/Sponge_Bob244
1740,Spooker15,Yellow,Tonu,https://www.stuckpets.com/adopt/Spooker15
1741,sunbeam941,Yellow,Tonu,https://www.stuckpets.com/adopt/sunbeam941
1742,Tonu600,Yellow,Tonu,https://www.stuckpets.com/adopt/Tonu600
1743,Tonuturner,Yellow,Tonu,https://www.stuckpets.com/adopt/Tonuturner
1744,tonu_amy,Yellow,Tonu,https://www.stuckpets.com/adopt/tonu_amy
1745,Tonu_Thomas,Yellow,Tonu,https://www.stuckpets.com/adopt/Tonu_Thomas
1746,Tony3396,Yellow,Tonu,https://www.stuckpets.com/adopt/Tony3396
1747,bleuryan,Blue,Yurble,https://www.stuckpets.com/adopt/bleuryan
1748,Breanna_Mack,Blue,Yurble,https://www.stuckpets.com/adopt/Breanna_Mack
1749,Breezy_67,Blue,Yurble,https://www.stuckpets.com/adopt/Breezy_67
1750,claus361,Blue,Yurble,https://www.stuckpets.com/adopt/claus361
1751,claw242,Blue,Yurble,https://www.stuckpets.com/adopt/claw242
1752,CookieeX,Blue,Yurble,https://www.stuckpets.com/adopt/CookieeX
1753,FooJH,Blue,Yurble,https://www.stuckpets.com/adopt/FooJH
1754,freak1115,Blue,Yurble,https://www.stuckpets.com/adopt/freak1115
1755,krifmi,Blue,Yurble,https://www.stuckpets.com/adopt/krifmi
1756,Lucid_Steel,Blue,Yurble,https://www.stuckpets.com/adopt/Lucid_Steel
1757,Luxi___,Blue,Yurble,https://www.stuckpets.com/adopt/Luxi___
1758,munchy322,Blue,Yurble,https://www.stuckpets.com/adopt/munchy322
1759,pistol44,Blue,Yurble,https://www.stuckpets.com/adopt/pistol44
1760,pluto102,Blue,Yurble,https://www.stuckpets.com/adopt/pluto102
1761,rufus89,Blue,Yurble,https://www.stuckpets.com/adopt/rufus89
1762,Rufusalicia,Blue,Yurble,https://www.stuckpets.com/adopt/Rufusalicia
1763,SloanAngelo,Blue,Yurble,https://www.stuckpets.com/adopt/SloanAngelo
1764,snoopy82,Blue,Yurble,https://www.stuckpets.com/adopt/snoopy82
1765,Snuffles619,Blue,Yurble,https://www.stuckpets.com/adopt/Snuffles619
1766,snuffles_121,Blue,Yurble,https://www.stuckpets.com/adopt/snuffles_121
1767,sophiellis,Blue,Yurble,https://www.stuckpets.com/adopt/sophiellis
1768,spiiks,Blue,Yurble,https://www.stuckpets.com/adopt/spiiks
1769,spinetop,Blue,Yurble,https://www.stuckpets.com/adopt/spinetop
1770,splash_47,Blue,Yurble,https://www.stuckpets.com/adopt/splash_47
1771,Star_Dreams_Purple,Blue,Yurble,https://www.stuckpets.com/adopt/Star_Dreams_Purple
1772,stealthy100,Blue,Yurble,https://www.stuckpets.com/adopt/stealthy100
1773,stealthyyup,Blue,Yurble,https://www.stuckpets.com/adopt/stealthyyup
1774,steamjack,Blue,Yurble,https://www.stuckpets.com/adopt/steamjack
1775,summer947,Blue,Yurble,https://www.stuckpets.com/adopt/summer947
1776,summercharly,Blue,Yurble,https://www.stuckpets.com/adopt/summercharly
1777,sundaeleo,Blue,Yurble,https://www.stuckpets.com/adopt/sundaeleo
1778,sweety107,Blue,Yurble,https://www.stuckpets.com/adopt/sweety107
1779,sweet_heart169,Blue,Yurble,https://www.stuckpets.com/adopt/sweet_heart169
1780,TOFFEE_897,Blue,Yurble,https://www.stuckpets.com/adopt/TOFFEE_897
1781,Tomahawk694,Blue,Yurble,https://www.stuckpets.com/adopt/Tomahawk694
1782,travis_friend,Blue,Yurble,https://www.stuckpets.com/adopt/travis_friend
1783,tyrnders,Blue,Yurble,https://www.stuckpets.com/adopt/tyrnders
1784,Breezy065,Green,Yurble,https://www.stuckpets.com/adopt/Breezy065
1785,claws980,Green,Yurble,https://www.stuckpets.com/adopt/claws980
1786,fullfrontalbloom,Green,Yurble,https://www.stuckpets.com/adopt/fullfrontalbloom
1787,grunt145,Green,Yurble,https://www.stuckpets.com/adopt/grunt145
1788,kriemu,Green,Yurble,https://www.stuckpets.com/adopt/kriemu
1789,LoxCore,Green,Yurble,https://www.stuckpets.com/adopt/LoxCore
1790,Munchy72,Green,Yurble,https://www.stuckpets.com/adopt/Munchy72
1791,Shirley_Bennett,Green,Yurble,https://www.stuckpets.com/adopt/Shirley_Bennett
1792,snoopy521,Green,Yurble,https://www.stuckpets.com/adopt/snoopy521
1793,snoopyflora,Green,Yurble,https://www.stuckpets.com/adopt/snoopyflora
1794,sparkle93,Green,Yurble,https://www.stuckpets.com/adopt/sparkle93
1795,spiralscope,Green,Yurble,https://www.stuckpets.com/adopt/spiralscope
1796,star_spring_girl,Green,Yurble,https://www.stuckpets.com/adopt/star_spring_girl
1797,claw303,Blue,Ruki,https://www.stuckpets.com/adopt/claw303
1798,King_DIT,Blue,Ruki,https://www.stuckpets.com/adopt/King_DIT
1799,Roky121,Blue,Ruki,https://www.stuckpets.com/adopt/Roky121
1800,roky_148,Blue,Ruki,https://www.stuckpets.com/adopt/roky_148
1801,roky_29,Blue,Ruki,https://www.stuckpets.com/adopt/roky_29
1802,ruby_sayan,Blue,Ruki,https://www.stuckpets.com/adopt/ruby_sayan
1803,rukboy,Blue,Ruki,https://www.stuckpets.com/adopt/rukboy
1804,rukcarlos,Blue,Ruki,https://www.stuckpets.com/adopt/rukcarlos
1805,rukenzy,Blue,Ruki,https://www.stuckpets.com/adopt/rukenzy
1806,rukisis,Blue,Ruki,https://www.stuckpets.com/adopt/rukisis
1807,rukmaster,Blue,Ruki,https://www.stuckpets.com/adopt/rukmaster
1808,Snowflake449,Blue,Ruki,https://www.stuckpets.com/adopt/Snowflake449
1809,spitfire791,Blue,Ruki,https://www.stuckpets.com/adopt/spitfire791
1810,spocky197,Blue,Ruki,https://www.stuckpets.com/adopt/spocky197
1811,brave_Louisa,Green,Ruki,https://www.stuckpets.com/adopt/brave_Louisa
1812,Claws105,Green,Ruki,https://www.stuckpets.com/adopt/Claws105
1813,Freckles_202,Green,Ruki,https://www.stuckpets.com/adopt/Freckles_202
1814,Krissuuu,Green,Ruki,https://www.stuckpets.com/adopt/Krissuuu
1815,Kris_fire,Green,Ruki,https://www.stuckpets.com/adopt/Kris_fire
1816,kyojimmy,Green,Ruki,https://www.stuckpets.com/adopt/kyojimmy
1817,rocky_2,Green,Ruki,https://www.stuckpets.com/adopt/rocky_2
1818,Roky70,Green,Ruki,https://www.stuckpets.com/adopt/Roky70
1819,rokylia,Green,Ruki,https://www.stuckpets.com/adopt/rokylia
1820,rUkIdudes,Green,Ruki,https://www.stuckpets.com/adopt/rUkIdudes
1821,rukishak,Green,Ruki,https://www.stuckpets.com/adopt/rukishak
1822,rukshay,Green,Ruki,https://www.stuckpets.com/adopt/rukshay
1823,spooky47,Green,Ruki,https://www.stuckpets.com/adopt/spooky47
1824,Summer_978,Green,Ruki,https://www.stuckpets.com/adopt/Summer_978
1825,claws106,Red,Ruki,https://www.stuckpets.com/adopt/claws106
1826,coconut_kelly,Red,Ruki,https://www.stuckpets.com/adopt/coconut_kelly
1827,freak123,Red,Ruki,https://www.stuckpets.com/adopt/freak123
1828,SpitFire261,Red,Ruki,https://www.stuckpets.com/adopt/SpitFire261
1829,splat36,Red,Ruki,https://www.stuckpets.com/adopt/splat36
1830,spotkenzie,Red,Ruki,https://www.stuckpets.com/adopt/spotkenzie
1831,Star_Light440,Red,Ruki,https://www.stuckpets.com/adopt/Star_Light440
1832,Summer959,Red,Ruki,https://www.stuckpets.com/adopt/Summer959
1833,cinnamon__wendy,Yellow,Ruki,https://www.stuckpets.com/adopt/cinnamon__wendy
1834,cinnymouse,Yellow,Ruki,https://www.stuckpets.com/adopt/cinnymouse
1835,CLAW845,Yellow,Ruki,https://www.stuckpets.com/adopt/CLAW845
1836,freak367,Yellow,Ruki,https://www.stuckpets.com/adopt/freak367
1837,Kyoko_131,Yellow,Ruki,https://www.stuckpets.com/adopt/Kyoko_131
1838,ruby_prime,Yellow,Ruki,https://www.stuckpets.com/adopt/ruby_prime
1839,speedy50,Yellow,Ruki,https://www.stuckpets.com/adopt/speedy50
1840,summer200,Yellow,Ruki,https://www.stuckpets.com/adopt/summer200
1841,sweet_heart77,Yellow,Ruki,https://www.stuckpets.com/adopt/sweet_heart77
1842,BORI_84,Blue,Bori,https://www.stuckpets.com/adopt/BORI_84
1843,borryli,Blue,Bori,https://www.stuckpets.com/adopt/borryli
1844,cindyben,Blue,Bori,https://www.stuckpets.com/adopt/cindyben
1845,claw322,Blue,Bori,https://www.stuckpets.com/adopt/claw322
1846,Claw472,Blue,Bori,https://www.stuckpets.com/adopt/Claw472
1847,clawed10,Blue,Bori,https://www.stuckpets.com/adopt/clawed10
1848,cold_sam,Blue,Bori,https://www.stuckpets.com/adopt/cold_sam
1849,Funky_123,Blue,Bori,https://www.stuckpets.com/adopt/Funky_123
1850,Krishna481,Blue,Bori,https://www.stuckpets.com/adopt/Krishna481
1851,krissy_05,Blue,Bori,https://www.stuckpets.com/adopt/krissy_05
1852,ll_Garry_ll,Blue,Bori,https://www.stuckpets.com/adopt/ll_Garry_ll
1853,ll_Sophie_ll,Blue,Bori,https://www.stuckpets.com/adopt/ll_Sophie_ll
1854,Mickey_the_first,Blue,Bori,https://www.stuckpets.com/adopt/Mickey_the_first
1855,mrs_rania,Blue,Bori,https://www.stuckpets.com/adopt/mrs_rania
1856,rockybori,Blue,Bori,https://www.stuckpets.com/adopt/rockybori
1857,roky17,Blue,Bori,https://www.stuckpets.com/adopt/roky17
1858,Snoopy422,Blue,Bori,https://www.stuckpets.com/adopt/Snoopy422
1859,Sorry_Bori,Blue,Bori,https://www.stuckpets.com/adopt/Sorry_Bori
1860,Spike_Hard,Blue,Bori,https://www.stuckpets.com/adopt/Spike_Hard
1861,spotted_river,Blue,Bori,https://www.stuckpets.com/adopt/spotted_river
1862,spot_63,Blue,Bori,https://www.stuckpets.com/adopt/spot_63
1863,star_light_cutie,Blue,Bori,https://www.stuckpets.com/adopt/star_light_cutie
1864,Sundance97,Blue,Bori,https://www.stuckpets.com/adopt/Sundance97
1865,sweet_556,Blue,Bori,https://www.stuckpets.com/adopt/sweet_556
1866,sweet_heart201,Blue,Bori,https://www.stuckpets.com/adopt/sweet_heart201
1867,trixie95,Blue,Bori,https://www.stuckpets.com/adopt/trixie95
1868,tropicdyno,Blue,Bori,https://www.stuckpets.com/adopt/tropicdyno
1869,turtle62,Blue,Bori,https://www.stuckpets.com/adopt/turtle62
1870,turtle87,Blue,Bori,https://www.stuckpets.com/adopt/turtle87
1871,twizzler145,Blue,Bori,https://www.stuckpets.com/adopt/twizzler145
1872,twizzler989,Blue,Bori,https://www.stuckpets.com/adopt/twizzler989
1873,___Burrow___,Blue,Bori,https://www.stuckpets.com/adopt/___Burrow___
1874,___goblin___,Blue,Bori,https://www.stuckpets.com/adopt/___goblin___
1875,Bori_1101,Green,Bori,https://www.stuckpets.com/adopt/Bori_1101
1876,Bostonforever,Green,Bori,https://www.stuckpets.com/adopt/Bostonforever
1877,Claw_Slice,Green,Bori,https://www.stuckpets.com/adopt/Claw_Slice
1878,kris479,Green,Bori,https://www.stuckpets.com/adopt/kris479
1879,loiaga,Green,Bori,https://www.stuckpets.com/adopt/loiaga
1880,Sir_Climb,Green,Bori,https://www.stuckpets.com/adopt/Sir_Climb
1881,skye_52,Green,Bori,https://www.stuckpets.com/adopt/skye_52
1882,Starshinesummer,Green,Bori,https://www.stuckpets.com/adopt/Starshinesummer
1883,Sweet_and_Silent,Green,Bori,https://www.stuckpets.com/adopt/Sweet_and_Silent
1884,sweet_cheeks45,Green,Bori,https://www.stuckpets.com/adopt/sweet_cheeks45
1885,tomahawk835,Green,Bori,https://www.stuckpets.com/adopt/tomahawk835
1886,trogono,Green,Bori,https://www.stuckpets.com/adopt/trogono
1887,turtle199,Green,Bori,https://www.stuckpets.com/adopt/turtle199
1888,turtle20,Green,Bori,https://www.stuckpets.com/adopt/turtle20
1889,turtle98,Green,Bori,https://www.stuckpets.com/adopt/turtle98
1890,Ty_girl,Green,Bori,https://www.stuckpets.com/adopt/Ty_girl
1891,Bori_13,Red,Bori,https://www.stuckpets.com/adopt/Bori_13
1892,BlueHeavy,Blue,Xweetok,https://www.stuckpets.com/adopt/BlueHeavy
1893,breezy1045,Blue,Xweetok,https://www.stuckpets.com/adopt/breezy1045
1894,breezy_97,Blue,Xweetok,https://www.stuckpets.com/adopt/breezy_97
1895,bubbly32,Blue,Xweetok,https://www.stuckpets.com/adopt/bubbly32
1896,cinnamongrl,Blue,Xweetok,https://www.stuckpets.com/adopt/cinnamongrl
1897,ClAwGoLd,Blue,Xweetok,https://www.stuckpets.com/adopt/ClAwGoLd
1898,flurrykit,Blue,Xweetok,https://www.stuckpets.com/adopt/flurrykit
1899,Fred01,Blue,Xweetok,https://www.stuckpets.com/adopt/Fred01
1900,Frodp,Blue,Xweetok,https://www.stuckpets.com/adopt/Frodp
1901,KissCharlie,Blue,Xweetok,https://www.stuckpets.com/adopt/KissCharlie
1902,KrissD,Blue,Xweetok,https://www.stuckpets.com/adopt/KrissD
1903,Lillian_x3,Blue,Xweetok,https://www.stuckpets.com/adopt/Lillian_x3
1904,lingugu,Blue,Xweetok,https://www.stuckpets.com/adopt/lingugu
1905,MissyNorris,Blue,Xweetok,https://www.stuckpets.com/adopt/MissyNorris
1906,mrs_pip,Blue,Xweetok,https://www.stuckpets.com/adopt/mrs_pip
1907,polly_62,Blue,Xweetok,https://www.stuckpets.com/adopt/polly_62
1908,Pooffinha,Blue,Xweetok,https://www.stuckpets.com/adopt/Pooffinha
1909,Pooflairy,Blue,Xweetok,https://www.stuckpets.com/adopt/Pooflairy
1910,pretty_pretty_ella,Blue,Xweetok,https://www.stuckpets.com/adopt/pretty_pretty_ella
1911,Prince_Landon,Blue,Xweetok,https://www.stuckpets.com/adopt/Prince_Landon
1912,priscilla_31,Blue,Xweetok,https://www.stuckpets.com/adopt/priscilla_31
1913,Puschill,Blue,Xweetok,https://www.stuckpets.com/adopt/Puschill
1914,Rogermate,Blue,Xweetok,https://www.stuckpets.com/adopt/Rogermate
1915,Rosaliabia,Blue,Xweetok,https://www.stuckpets.com/adopt/Rosaliabia
1916,Ruuonan,Blue,Xweetok,https://www.stuckpets.com/adopt/Ruuonan
1917,Sheixw,Blue,Xweetok,https://www.stuckpets.com/adopt/Sheixw
1918,Shoestok,Blue,Xweetok,https://www.stuckpets.com/adopt/Shoestok
1919,Shoysparks,Blue,Xweetok,https://www.stuckpets.com/adopt/Shoysparks
1920,skipperkey,Blue,Xweetok,https://www.stuckpets.com/adopt/skipperkey
1921,Skybirdn,Blue,Xweetok,https://www.stuckpets.com/adopt/Skybirdn
1922,Skyla_6173,Blue,Xweetok,https://www.stuckpets.com/adopt/Skyla_6173
1923,Sloan649,Blue,Xweetok,https://www.stuckpets.com/adopt/Sloan649
1924,Smileote,Blue,Xweetok,https://www.stuckpets.com/adopt/Smileote
1925,snowdrop485,Blue,Xweetok,https://www.stuckpets.com/adopt/snowdrop485
1926,snowdrop854,Blue,Xweetok,https://www.stuckpets.com/adopt/snowdrop854
1927,snowdrop_222,Blue,Xweetok,https://www.stuckpets.com/adopt/snowdrop_222
1928,snowy_water,Blue,Xweetok,https://www.stuckpets.com/adopt/snowy_water
1929,sofia_x3,Blue,Xweetok,https://www.stuckpets.com/adopt/sofia_x3
1930,Sokka14,Blue,Xweetok,https://www.stuckpets.com/adopt/Sokka14
1931,SOUL_20,Blue,Xweetok,https://www.stuckpets.com/adopt/SOUL_20
1932,Soul_62,Blue,Xweetok,https://www.stuckpets.com/adopt/Soul_62
1933,Soweball,Blue,Xweetok,https://www.stuckpets.com/adopt/Soweball
1934,sparkle_217,Blue,Xweetok,https://www.stuckpets.com/adopt/sparkle_217
1935,sparkle_263,Blue,Xweetok,https://www.stuckpets.com/adopt/sparkle_263
1936,Spark_cold,Blue,Xweetok,https://www.stuckpets.com/adopt/Spark_cold
1937,spark_junior,Blue,Xweetok,https://www.stuckpets.com/adopt/spark_junior
1938,specamine,Blue,Xweetok,https://www.stuckpets.com/adopt/specamine
1939,Speedete,Blue,Xweetok,https://www.stuckpets.com/adopt/Speedete
1940,SpeedyLife,Blue,Xweetok,https://www.stuckpets.com/adopt/SpeedyLife
1941,spijka,Blue,Xweetok,https://www.stuckpets.com/adopt/spijka
1942,Blinkileila,Blue,Ogrin,https://www.stuckpets.com/adopt/Blinkileila
1943,BOURREES,Blue,Ogrin,https://www.stuckpets.com/adopt/BOURREES
1944,Chocolanar,Blue,Ogrin,https://www.stuckpets.com/adopt/Chocolanar
1945,cindkau,Blue,Ogrin,https://www.stuckpets.com/adopt/cindkau
1946,cinsore,Blue,Ogrin,https://www.stuckpets.com/adopt/cinsore
1947,CogFull,Blue,Ogrin,https://www.stuckpets.com/adopt/CogFull
1948,Kitty_Cat_14,Blue,Ogrin,https://www.stuckpets.com/adopt/Kitty_Cat_14
1949,Krista42,Blue,Ogrin,https://www.stuckpets.com/adopt/Krista42
1950,Kylie_Violet,Blue,Ogrin,https://www.stuckpets.com/adopt/Kylie_Violet
1951,LucaZola,Blue,Ogrin,https://www.stuckpets.com/adopt/LucaZola
1952,misty78,Blue,Ogrin,https://www.stuckpets.com/adopt/misty78
1953,Mrs_Lisa,Blue,Ogrin,https://www.stuckpets.com/adopt/Mrs_Lisa
1954,Mygirl_Hailey,Blue,Ogrin,https://www.stuckpets.com/adopt/Mygirl_Hailey
1955,Prince26,Blue,Ogrin,https://www.stuckpets.com/adopt/Prince26
1956,rufus66,Blue,Ogrin,https://www.stuckpets.com/adopt/rufus66
1957,ruslly,Blue,Ogrin,https://www.stuckpets.com/adopt/ruslly
1958,Snowdrop_56,Blue,Ogrin,https://www.stuckpets.com/adopt/Snowdrop_56
1959,snowfaelie,Blue,Ogrin,https://www.stuckpets.com/adopt/snowfaelie
1960,Snowflake208,Blue,Ogrin,https://www.stuckpets.com/adopt/Snowflake208
1961,snowflake943,Blue,Ogrin,https://www.stuckpets.com/adopt/snowflake943
1962,Snow_Storm_8,Blue,Ogrin,https://www.stuckpets.com/adopt/Snow_Storm_8
1963,Sokka_Watertribe,Blue,Ogrin,https://www.stuckpets.com/adopt/Sokka_Watertribe
1964,SparkleIssa,Blue,Ogrin,https://www.stuckpets.com/adopt/SparkleIssa
1965,sparkle_115,Blue,Ogrin,https://www.stuckpets.com/adopt/sparkle_115
1966,SpencerQueen,Blue,Ogrin,https://www.stuckpets.com/adopt/SpencerQueen
1967,spinekey,Blue,Ogrin,https://www.stuckpets.com/adopt/spinekey
1968,Spotty_Scott,Blue,Ogrin,https://www.stuckpets.com/adopt/Spotty_Scott
1969,spot_87,Blue,Ogrin,https://www.stuckpets.com/adopt/spot_87
1970,Stripedthing,Blue,Ogrin,https://www.stuckpets.com/adopt/Stripedthing
1971,summer_emerson,Blue,Ogrin,https://www.stuckpets.com/adopt/summer_emerson
1972,Sunday_Grace,Blue,Ogrin,https://www.stuckpets.com/adopt/Sunday_Grace
1973,Sunmoon88,Blue,Ogrin,https://www.stuckpets.com/adopt/Sunmoon88
1974,Sweet_Lollipop_Sugar,Blue,Ogrin,https://www.stuckpets.com/adopt/Sweet_Lollipop_Sugar
1975,Trixiiia,Blue,Ogrin,https://www.stuckpets.com/adopt/Trixiiia
1976,TruEdith,Blue,Ogrin,https://www.stuckpets.com/adopt/TruEdith
1977,tuskybaby,Blue,Ogrin,https://www.stuckpets.com/adopt/tuskybaby
1978,spot2845,Christmas,Ogrin,https://www.stuckpets.com/adopt/spot2845
1979,Fofo_Justin,Green,Ogrin,https://www.stuckpets.com/adopt/Fofo_Justin
1980,Lily_Rosy_Daisy,Green,Ogrin,https://www.stuckpets.com/adopt/Lily_Rosy_Daisy
1981,MissThird,Green,Ogrin,https://www.stuckpets.com/adopt/MissThird
1982,Polly_135,Green,Ogrin,https://www.stuckpets.com/adopt/Polly_135
1983,Pompomhead,Green,Ogrin,https://www.stuckpets.com/adopt/Pompomhead
1984,Spunky_64,Green,Ogrin,https://www.stuckpets.com/adopt/Spunky_64
1985,Stealthy_Junior,Green,Ogrin,https://www.stuckpets.com/adopt/Stealthy_Junior
1986,Sundae112,Green,Ogrin,https://www.stuckpets.com/adopt/Sundae112
1987,Sweety_James,Green,Ogrin,https://www.stuckpets.com/adopt/Sweety_James
1988,SwirlyBeauty,Green,Ogrin,https://www.stuckpets.com/adopt/SwirlyBeauty
1989,Trixie_7,Green,Ogrin,https://www.stuckpets.com/adopt/Trixie_7
1990,Twilight_22,Green,Ogrin,https://www.stuckpets.com/adopt/Twilight_22
1991,BReezY1508,Red,Ogrin,https://www.stuckpets.com/adopt/BReezY1508
1992,coconut_elle,Blue,Gnorbu,https://www.stuckpets.com/adopt/coconut_elle
1993,Cute_baby_Gnorbu,Blue,Gnorbu,https://www.stuckpets.com/adopt/Cute_baby_Gnorbu
1994,Dream_Gnorbu,Blue,Gnorbu,https://www.stuckpets.com/adopt/Dream_Gnorbu
1995,freaky549,Blue,Gnorbu,https://www.stuckpets.com/adopt/freaky549
1996,Freaky_Mad,Blue,Gnorbu,https://www.stuckpets.com/adopt/Freaky_Mad
1997,Llamma_Man,Blue,Gnorbu,https://www.stuckpets.com/adopt/Llamma_Man
1998,Mr_Petter,Blue,Gnorbu,https://www.stuckpets.com/adopt/Mr_Petter
1999,munchy17,Blue,Gnorbu,https://www.stuckpets.com/adopt/munchy17
2000,polly_emily,Blue,Gnorbu,https://www.stuckpets.com/adopt/polly_emily
2001,rufusbruce,Blue,Gnorbu,https://www.stuckpets.com/adopt/rufusbruce
2002,skye_468,Blue,Gnorbu,https://www.stuckpets.com/adopt/skye_468
2003,snobbygnorbu,Blue,Gnorbu,https://www.stuckpets.com/adopt/snobbygnorbu
2004,snowy_nice,Blue,Gnorbu,https://www.stuckpets.com/adopt/snowy_nice
2005,snuggles861,Blue,Gnorbu,https://www.stuckpets.com/adopt/snuggles861
2006,Spicy_Fun,Blue,Gnorbu,https://www.stuckpets.com/adopt/Spicy_Fun
2007,starry_lover,Blue,Gnorbu,https://www.stuckpets.com/adopt/starry_lover
2008,steamyheat,Blue,Gnorbu,https://www.stuckpets.com/adopt/steamyheat
2009,Summer_74,Blue,Gnorbu,https://www.stuckpets.com/adopt/Summer_74
2010,Sweet_Gnorbu_,Blue,Gnorbu,https://www.stuckpets.com/adopt/Sweet_Gnorbu_
2011,Sweet_Lil_Genevieve,Blue,Gnorbu,https://www.stuckpets.com/adopt/Sweet_Lil_Genevieve
2012,Turion64,Blue,Gnorbu,https://www.stuckpets.com/adopt/Turion64
2013,mr_grizzle_,Green,Gnorbu,https://www.stuckpets.com/adopt/mr_grizzle_
2014,Music_Devil666,Green,Gnorbu,https://www.stuckpets.com/adopt/Music_Devil666
2015,Rusty_294,Green,Gnorbu,https://www.stuckpets.com/adopt/Rusty_294
2016,SpencerMadison,Green,Gnorbu,https://www.stuckpets.com/adopt/SpencerMadison
2017,summer_888,Green,Gnorbu,https://www.stuckpets.com/adopt/summer_888
2018,sweet_and_sad,Green,Gnorbu,https://www.stuckpets.com/adopt/sweet_and_sad
2019,Sweet_and_Terrible,Green,Gnorbu,https://www.stuckpets.com/adopt/Sweet_and_Terrible
2020,toph598,Green,Gnorbu,https://www.stuckpets.com/adopt/toph598
2021,Franny220,Red,Gnorbu,https://www.stuckpets.com/adopt/Franny220
2022,lilpumpkinmunchkin,Red,Gnorbu,https://www.stuckpets.com/adopt/lilpumpkinmunchkin
2023,snuffles_908,Red,Gnorbu,https://www.stuckpets.com/adopt/snuffles_908
2024,Snuffly_101,Red,Gnorbu,https://www.stuckpets.com/adopt/Snuffly_101
2025,SpottyStar,Red,Gnorbu,https://www.stuckpets.com/adopt/SpottyStar
2026,Spot_2154,Red,Gnorbu,https://www.stuckpets.com/adopt/Spot_2154
2027,Spot_676,Red,Gnorbu,https://www.stuckpets.com/adopt/Spot_676
2028,star_luna_love,Red,Gnorbu,https://www.stuckpets.com/adopt/star_luna_love
2029,sunburnage,Red,Gnorbu,https://www.stuckpets.com/adopt/sunburnage
2030,TiNA_x3,Red,Gnorbu,https://www.stuckpets.com/adopt/TiNA_x3
2031,travis_max,Red,Gnorbu,https://www.stuckpets.com/adopt/travis_max
2032,Mr_Avi,Speckled,Gnorbu,https://www.stuckpets.com/adopt/Mr_Avi
2033,Bubble_Gnorbu,Yellow,Gnorbu,https://www.stuckpets.com/adopt/Bubble_Gnorbu
2034,Franny903,Yellow,Gnorbu,https://www.stuckpets.com/adopt/Franny903
2035,frany911,Yellow,Gnorbu,https://www.stuckpets.com/adopt/frany911
2036,funky_87,Yellow,Gnorbu,https://www.stuckpets.com/adopt/funky_87
2037,gunther128,Yellow,Gnorbu,https://www.stuckpets.com/adopt/gunther128
2038,LuciferCameron,Yellow,Gnorbu,https://www.stuckpets.com/adopt/LuciferCameron
2039,Monsieur_Sebastien,Yellow,Gnorbu,https://www.stuckpets.com/adopt/Monsieur_Sebastien
